optID,contMultNum,contractStatus,contractType,currencyCD,deliDate,delistDate,exchangeCD,exerDate,expDate,expMonth,expYear,lastTradeDate,listDate,secID,secShortName,strikePrice,tickerSymbol,varExchangeCD,varSecID,varShortName,varTicker,varType
10000408,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050C1510M02000.XSHG,50ETF购10月2000,2.0,510050C1510M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000409,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050C1510M02050.XSHG,50ETF购10月2050,2.05,510050C1510M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000410,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050P1510M01850.XSHG,50ETF沽10月1850,1.85,510050P1510M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000411,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050P1510M01900.XSHG,50ETF沽10月1900,1.9,510050P1510M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000412,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050P1510M01950.XSHG,50ETF沽10月1950,1.95,510050P1510M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000413,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050P1510M02000.XSHG,50ETF沽10月2000,2.0,510050P1510M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000414,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050P1510M02050.XSHG,50ETF沽10月2050,2.05,510050P1510M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000415,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-28,510050C1510M02100.XSHG,50ETF购10月2100,2.1,510050C1510M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000416,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-28,510050C1510M02150.XSHG,50ETF购10月2150,2.15,510050C1510M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000417,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-28,510050C1510M02200.XSHG,50ETF购10月2200,2.2,510050C1510M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000418,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-28,510050P1510M02100.XSHG,50ETF沽10月2100,2.1,510050P1510M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000419,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-28,510050P1510M02150.XSHG,50ETF沽10月2150,2.15,510050P1510M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000420,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-28,510050P1510M02200.XSHG,50ETF沽10月2200,2.2,510050P1510M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000421,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-31,510050C1510M02250.XSHG,50ETF购10月2250,2.25,510050C1510M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000422,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-31,510050P1510M02250.XSHG,50ETF沽10月2250,2.25,510050P1510M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000423,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-09-01,510050C1510M02300.XSHG,50ETF购10月2300,2.3,510050C1510M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000424,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-09-01,510050P1510M02300.XSHG,50ETF沽10月2300,2.3,510050P1510M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000425,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-09-02,510050C1510M02350.XSHG,50ETF购10月2350,2.35,510050C1510M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000426,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-09-02,510050P1510M02350.XSHG,50ETF沽10月2350,2.35,510050P1510M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000427,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050C1511M02100.XSHG,50ETF购11月2100,2.1,510050C1511M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000428,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050C1511M02150.XSHG,50ETF购11月2150,2.15,510050C1511M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000429,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050C1511M02200.XSHG,50ETF购11月2200,2.2,510050C1511M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000430,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050C1511M02250.XSHG,50ETF购11月2250,2.25,510050C1511M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000431,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050C1511M02300.XSHG,50ETF购11月2300,2.3,510050C1511M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000432,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050P1511M02100.XSHG,50ETF沽11月2100,2.1,510050P1511M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000433,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050P1511M02150.XSHG,50ETF沽11月2150,2.15,510050P1511M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000434,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050P1511M02200.XSHG,50ETF沽11月2200,2.2,510050P1511M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000435,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050P1511M02250.XSHG,50ETF沽11月2250,2.25,510050P1511M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000436,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-24,510050P1511M02300.XSHG,50ETF沽11月2300,2.3,510050P1511M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000437,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-28,510050C1511M02050.XSHG,50ETF购11月2050,2.05,510050C1511M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000438,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-09-28,510050P1511M02050.XSHG,50ETF沽11月2050,2.05,510050P1511M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000439,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-10-13,510050C1510M02400.XSHG,50ETF购10月2400,2.4,510050C1510M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000440,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-10-13,510050P1510M02400.XSHG,50ETF沽10月2400,2.4,510050P1510M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000441,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-10-13,510050C1511M02350.XSHG,50ETF购11月2350,2.35,510050C1511M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000442,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-10-13,510050C1511M02400.XSHG,50ETF购11月2400,2.4,510050C1511M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000443,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-10-13,510050P1511M02350.XSHG,50ETF沽11月2350,2.35,510050P1511M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000444,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-10-13,510050P1511M02400.XSHG,50ETF沽11月2400,2.4,510050P1511M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000445,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-10-21,510050C1510M02450.XSHG,50ETF购10月2450,2.45,510050C1510M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000446,10000,DE,PO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-10-21,510050P1510M02450.XSHG,50ETF沽10月2450,2.45,510050P1510M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000447,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-10-21,510050C1511M02450.XSHG,50ETF购11月2450,2.45,510050C1511M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000448,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-10-21,510050P1511M02450.XSHG,50ETF沽11月2450,2.45,510050P1511M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000449,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050C1606M02200.XSHG,50ETF购6月2200,2.2,510050C1606M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000450,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050C1606M02250.XSHG,50ETF购6月2250,2.25,510050C1606M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000451,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050C1606M02300.XSHG,50ETF购6月2300,2.3,510050C1606M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000452,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050C1606M02350.XSHG,50ETF购6月2350,2.35,510050C1606M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000453,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050C1606M02400.XSHG,50ETF购6月2400,2.4,510050C1606M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000454,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050P1606M02200.XSHG,50ETF沽6月2200,2.2,510050P1606M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000455,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050P1606M02250.XSHG,50ETF沽6月2250,2.25,510050P1606M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000456,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050P1606M02300.XSHG,50ETF沽6月2300,2.3,510050P1606M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000457,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050P1606M02350.XSHG,50ETF沽6月2350,2.35,510050P1606M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000458,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-10-29,510050P1606M02400.XSHG,50ETF沽6月2400,2.4,510050P1606M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000459,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-04,510050C1606M02150.XSHG,50ETF购6月2150,2.15,510050C1606M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000460,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-04,510050P1606M02150.XSHG,50ETF沽6月2150,2.15,510050P1606M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000461,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-05,510050C1511M02500.XSHG,50ETF购11月2500,2.5,510050C1511M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000462,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-05,510050P1511M02500.XSHG,50ETF沽11月2500,2.5,510050P1511M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000463,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-05,510050C1606M02450.XSHG,50ETF购6月2450,2.45,510050C1606M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000464,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-05,510050C1606M02500.XSHG,50ETF购6月2500,2.5,510050C1606M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000465,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-05,510050P1606M02450.XSHG,50ETF沽6月2450,2.45,510050P1606M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000466,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-05,510050P1606M02500.XSHG,50ETF沽6月2500,2.5,510050P1606M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000467,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-06,510050C1511M02550.XSHG,50ETF购11月2550,2.55,510050C1511M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000468,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-06,510050P1511M02550.XSHG,50ETF沽11月2550,2.55,510050P1511M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000469,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-06,510050C1606M02550.XSHG,50ETF购6月2550,2.55,510050C1606M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000470,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-06,510050P1606M02550.XSHG,50ETF沽6月2550,2.55,510050P1606M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000471,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-09,510050C1511M02600.XSHG,50ETF购11月2600,2.6,510050C1511M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000472,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-09,510050P1511M02600.XSHG,50ETF沽11月2600,2.6,510050P1511M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000473,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-09,510050C1606M02600.XSHG,50ETF购6月2600,2.6,510050C1606M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000474,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-09,510050P1606M02600.XSHG,50ETF沽6月2600,2.6,510050P1606M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000475,10000,DE,CO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-10,510050C1511M02650.XSHG,50ETF购11月2650,2.65,510050C1511M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000476,10000,DE,PO,CNY,2015-11-26,2015-11-25,XSHG,2015-11-25,2015-11-25,11,2015,2015-11-25,2015-11-10,510050P1511M02650.XSHG,50ETF沽11月2650,2.65,510050P1511M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000477,10000,DE,CO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-10,510050C1606M02650.XSHG,50ETF购6月2650,2.65,510050C1606M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000478,10000,DE,PO,CNY,2016-06-23,2016-06-22,XSHG,2016-06-22,2016-06-22,06,2016,2016-06-22,2015-11-10,510050P1606M02650.XSHG,50ETF沽6月2650,2.65,510050P1606M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000479,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050C1601M02350.XSHG,50ETF购1月2350,2.35,510050C1601M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000480,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050C1601M02400.XSHG,50ETF购1月2400,2.4,510050C1601M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000481,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050C1601M02450.XSHG,50ETF购1月2450,2.45,510050C1601M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000482,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050C1601M02500.XSHG,50ETF购1月2500,2.5,510050C1601M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000483,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050C1601M02550.XSHG,50ETF购1月2550,2.55,510050C1601M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000484,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050P1601M02350.XSHG,50ETF沽1月2350,2.35,510050P1601M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000485,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050P1601M02400.XSHG,50ETF沽1月2400,2.4,510050P1601M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000486,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050P1601M02450.XSHG,50ETF沽1月2450,2.45,510050P1601M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000487,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050P1601M02500.XSHG,50ETF沽1月2500,2.5,510050P1601M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000488,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-26,510050P1601M02550.XSHG,50ETF沽1月2550,2.55,510050P1601M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000489,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-30,510050C1601M02200.XSHG,50ETF购1月2200,2.2,510050C1601M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000490,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-30,510050C1601M02250.XSHG,50ETF购1月2250,2.25,510050C1601M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000491,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-30,510050C1601M02300.XSHG,50ETF购1月2300,2.3,510050C1601M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000492,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-30,510050P1601M02200.XSHG,50ETF沽1月2200,2.2,510050P1601M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000493,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-30,510050P1601M02250.XSHG,50ETF沽1月2250,2.25,510050P1601M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000494,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-11-30,510050P1601M02300.XSHG,50ETF沽1月2300,2.3,510050P1601M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000495,10000,DE,CO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-12-22,510050C1601M02600.XSHG,50ETF购1月2600,2.6,510050C1601M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000496,10000,DE,PO,CNY,2016-01-28,2016-01-27,XSHG,2016-01-27,2016-01-27,01,2016,2016-01-27,2015-12-22,510050P1601M02600.XSHG,50ETF沽1月2600,2.6,510050P1601M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000497,10000,DE,CO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050C1602M02400.XSHG,50ETF购2月2400,2.4,510050C1602M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000498,10000,DE,CO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050C1602M02450.XSHG,50ETF购2月2450,2.45,510050C1602M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000499,10000,DE,CO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050C1602M02500.XSHG,50ETF购2月2500,2.5,510050C1602M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000500,10000,DE,CO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050C1602M02550.XSHG,50ETF购2月2550,2.55,510050C1602M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000501,10000,DE,CO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050C1602M02600.XSHG,50ETF购2月2600,2.6,510050C1602M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000502,10000,DE,PO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050P1602M02400.XSHG,50ETF沽2月2400,2.4,510050P1602M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000503,10000,DE,PO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050P1602M02450.XSHG,50ETF沽2月2450,2.45,510050P1602M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000504,10000,DE,PO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050P1602M02500.XSHG,50ETF沽2月2500,2.5,510050P1602M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000505,10000,DE,PO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050P1602M02550.XSHG,50ETF沽2月2550,2.55,510050P1602M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000506,10000,DE,PO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-24,510050P1602M02600.XSHG,50ETF沽2月2600,2.6,510050P1602M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000507,10000,DE,CO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-29,510050C1602M02300.XSHG,50ETF购2月2300,2.3,510050C1602M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000508,10000,DE,CO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-29,510050C1602M02350.XSHG,50ETF购2月2350,2.35,510050C1602M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000509,10000,DE,PO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-29,510050P1602M02300.XSHG,50ETF沽2月2300,2.3,510050P1602M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000510,10000,DE,PO,CNY,2016-02-25,2016-02-24,XSHG,2016-02-24,2016-02-24,02,2016,2016-02-24,2015-12-29,510050P1602M02350.XSHG,50ETF沽2月2350,2.35,510050P1602M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
